symbol,eps_growth,recommendation_previous_dars_overall,active_status_by_frequency,subindustry,returns_potential_rating,average_days_to_recovery,recommendation_dars_yield_attractiveness,yield_fwd_rating,years_of_consecutive_div_increase_or_nochg,sector_average_forward_payout_ratio_ffo_count,consec_years_div_incr_rating,profit_growth_rating,ratio_payout_forward_for_rating,payout_next_count,annualized_dividend_growth_5yr_cy0,annualized_dividend_growth_5yr_cy1,returns_risk_rating,bds_reco,dgs_reco,avg_analyst_upside_rating,dars_dividend_growth_streak,price_change_precent,ratio_price_ffo,high_price_52_week,payout_next_ex_date,sector_average_forward_payout_ratio_ffo,short_name,previous_dars_overall,share_class,max_recovery_of_close_price_from_ex_date_less_2day,sector_average_ratio_price_earnings_fy1_count,industry,payout_ratio_rating,annualized_dividend_growth_3yr_cy0,years_of_consecutive_dividend_growth,annualized_dividend_growth_3yr_cy1,min_recovery_of_close_price_from_ex_date_less_1day,next_year_estimate_eps,dividend_annual_current,avg_recovery_of_close_price_from_ex_date_less_1day,returns_total_5_year_avg,payout_next_other_pay_date,sector_average_ratio_payout_forward_count,low_price_52_week,returns_total_10_year_avg,payout_next_percent_change,forward_payout_ratio_ffo,ratio_net_debt_ebitda_ttm,sector_average_ratio_price_ffo,payout_next_other_amount,returns_total_since_inception,payout_next_other_declared_date,low_vol_beta_rating,dividend_policy_status,payout_next_other_type,latest_recovery_of_close_price_from_ex_date_less_1day,float_short_percent_this_month_rating,forward_payout_ratio,payout_next_amount,div_growth_3yr_rating,dars_leverage,val_ratio_rating,payout_frequency,mix_of_recovered_bdc_payouts_exdate_less_2day,trailing_payout_ratio,returns_total_1_year,annualized_dividend_growth_10yr_cy1,recommendation_dars_overall,annualized_dividend_growth_10yr_cy0,hys_reco,dars_overall,payout_next_type,next_payout_estimated_status,annualized_dividend_growth_20yr_cy0,payout_next_other_qualified,payout_next_pay_date,annualized_dividend_growth_20yr_cy1,sector,returns_total_3_year_avg,div_safety_rating,pe_ratio,recommendation_dars_overall_change,no_analysts_rating,low_leverage_rating,inception_date,payout_next_declared_date,name,exchange,sector_average_ratio_price_ffo_count,last_price,sector_average_ratio_price_earnings_fy1,sector_average_ratio_payout_forward,previous_close_price,payout_next_other_ex_date,market_cap,latest_recovery_of_close_price_from_ex_date_less_2day,mix_of_recovered_bdc_payouts_exdate_less_1day,dars_yield_attractiveness,security_type,local_distribution_currency,max_recovery_of_close_price_from_ex_date_less_1day,price_as_of,ytd_return,dividend_yield_current,dps_reco,price_change_precent_of_52_week_high,avg_recovery_of_close_price_from_ex_date_less_2day,min_recovery_of_close_price_from_ex_date_less_2day,most_recent_continuity_window_payout_count,trailing_yield,analyst_reco_rating,payout_next_qualified,annualized_dividend_growth_1yr_cy0,annualized_dividend_growth_1yr_cy1,ltm_dividend,uuid
ESS,0.04082612880605921,Fair,1,other,1,3.8,Avoid,4,31,114,5,,0.651931995177568,1,-0.09160984439493447,-0.016057725625518993,4,,,1,5,2.520483037741426,19.75899335967654,317.73,2025-03-31T00:00:00.000+00:00,0.6667820396153005,ESSEX PROPERTY TRUST,4.1,Commons,8,53,reit,,-0.16408879083630612,31,-0.058556772440337856,1,5.974368,10.28,16.55963,0.05558561368414572,,19,226.84,0.06727036381260953,4.8979591836734695,0.651931995177568,5.73,11.309711218153716,,0.1439879368131436,,4,DividendIncrease,,22,5,1.7206840957905505,2.57,1,2,,4,1.0,1.7206840957905505,0.3781843008358221,0.018796490849078307,Fair,-0.011323836720947833,,4.1,Regular,Declared,0.023342251263887004,,2025-04-15T00:00:00.000+00:00,0.04240324588386546,real-estate,0.03318067433370353,,52.1511229304924,No change,5,3,1994-06-14,2025-02-20T00:00:00.000+00:00,"ESSEX PROPERTY TRUST, INC.",NYSE,189,311.57,12.327606941371924,0.4598273278278916,303.91,,19549039062,3,1.0,2,stock,USD,88,2025-02-28T19:00:00.000Z,0.1011102826357837,0.0329941907115576,,-1.9387530293016209,3.84555,2,122,0.0315,3,Non-Qualified,-0.4731274498548538,0.5,9.8,ESS**stock
ADM,0.07881128598862251,Fair,1,agricultural-products-wholesalers,4,4.7,Neutral,4,53,29,5,5,0.427417491138944,1,0.07214502590085092,0.06628595902634737,5,Buy,Hold,3,5,1.3092938398798013,8.413819168201401,66.08,2025-05-15T00:00:00.000+00:00,0.21852079464821791,ARCHER-DANIELS-MIDLAND,4.0,Commons,35,141,distributors-consumer-staples,4,0.08435144262509842,53,0.04260360145884445,1,4.772851,2.04,3.94469,0.0754941008033303,,73,44.92,0.02790740866542829,0.0,0.3636481165917555,2.37,11.381743196881661,,0.05905579295808483,,5,DividendActive,,3,5,0.427417491138944,0.51,4,3,5,4,0.9476,0.427417491138944,-0.09690317430880957,0.05449589185476622,Fair,0.0617963167150728,Buy,4.0,Regular,Estimated,0.09372354772644242,,2025-06-05T00:00:00.000+00:00,0.08487202094194246,consumer-staples,-0.1304072177002774,4,9.889267442038312,No change,4,4,1990-01-02,2025-05-01T00:00:00.000+00:00,ARCHER-DANIELS-MIDLAND CO,NYSE,102,47.2,15.853751796257246,0.39713589774708635,46.59,,22349550781,2,0.9476,3,stock,USD,33,2025-02-28T19:00:00.000Z,-0.0553378818035839,0.043220338983050846,Buy,-28.57142857142857,7.95314,2,143,0.0318,3,Qualified,0.020000000000000018,0.0,1.5,ADM**stock
GPC,0.11352507212605696,Fair,1,automotive-retailers,3,1.4,Avoid,4,70,38,5,5,0.46826397722509494,1,0.054488934362653785,0.0479388066538311,4,Hold,Hold,3,5,1.7849865514711856,11.792676175473927,164.45,2025-03-07T00:00:00.000+00:00,0.29978448929441154,GENUINE PARTS,4.05,Commons,129,489,retail-discretionary,4,0.04794397026595387,70,0.027317153624966783,1,8.798456,4.12,12.72509,0.10474884975326892,,200,112.74,0.05608663410854531,3.0,0.3890601044438868,1.92,8.69999158873275,,0.10081334326396796,,4,DividendIncrease,,2,4,0.46826397722509494,1.03,3,4,3,4,1.0,0.46826397722509494,-0.14414072915600884,0.0459095940209977,Fair,0.05292202633102283,Hold,4.05,Regular,Declared,0.061449557063893545,,2025-04-02T00:00:00.000+00:00,0.057372892551702526,consumer-discretionary,0.03948549232388565,4,14.193399387347053,No change,4,4,1990-01-02,2025-02-18T00:00:00.000+00:00,GENUINE PARTS CO,NYSE,269,124.88,13.236240212324345,0.2749918344166601,122.69,,17027169922,3,1.0,2,stock,USD,128,2025-02-28T19:00:00.000Z,0.0695443645083933,0.03299167200512492,Sell,-24.06202493159014,15.62311,2,142,0.032,4,Qualified,0.030000000000000027,0.0,4.0,GPC**stock
ED,0.0666102568909723,Fair,1,other,2,10.2,Avoid,4,52,23,5,5,0.5670033721691732,1,0.021295687600135116,0.018646376444729773,5,Sell,Sell,1,5,1.6012810248198501,10.234412206082787,107.75,2025-05-14T00:00:00.000+00:00,0.23413774617515107,CONSOLIDATED EDISON,4.4,Commons,324,82,utility-networks,4,0.024701278673611382,52,0.016197141530092773,1,5.996437,3.4,19.03515,0.09160208055857821,,70,85.85,0.0877690663442563,0.0,0.3427600620634503,5.35,9.399828377892177,,0.07323630231477196,,5,DividendActive,,2,3,0.5670033721691732,0.85,2,2,5,4,1.0,0.5670033721691732,0.20746760316835378,0.02408124440564663,Fair,0.02718946581592463,Hold,4.4,Regular,Estimated,0.02018093562533574,,2025-06-13T00:00:00.000+00:00,0.01973553619171753,utilities,0.09678832166914009,4,16.930053630180723,No change,4,3,1990-01-02,2025-04-18T00:00:00.000+00:00,CONSOLIDATED EDISON INC,NYSE,92,101.52,16.674474154307536,0.5356639526651173,99.92,,34643429688,2,1.0,2,stock,USD,315,2025-02-28T19:00:00.000Z,0.1478858865038648,0.033490937746256895,Sell,-5.781902552204176,20.70963,2,108,0.0327,3,Qualified,0.024096385542168752,0.0,3.32,ED**stock
RHHVF,0.0724540561839256,Neutral,1,large-pharma,,25.8,Avoid,,33,6,,,0.43628877005262906,1,0.015093028140895415,0.012852182815267454,,,,,5,-0.5585748792270429,,340.88,2025-03-28T00:00:00.000+00:00,0.6412713393476958,Roche Holding AG,3.4,ForeignOrdinary,69,368,biotech-pharma,,0.014136145345987616,33,0.006968865952445613,14,24.626696,10.7443509083,61.25,0.032487915225655195,,60,233.12,0.051649243633365094,1.0416666666666665,,,12.590618876399258,,0.11280893035290651,,,DividendIncrease,,63,,0.43628877005262906,10.7443509083,,0,,1,1.0,0.43628877005262906,0.3002465015680762,0.018189634671881283,Neutral,0.019455268737249787,,3.4,Regular,Declared,0.08214906098537966,,2025-03-31T00:00:00.000+00:00,0.07014243633208372,health-care,-0.018765472118955184,,13.373698201334031,No change,,,2003-02-27,2025-01-30T00:00:00.000+00:00,Roche Holding AG,OTC,74,329.35,14.65328960214518,0.22494455117109588,331.2,,229685623720,69,1.0,2,stock,CHF,63,2025-02-28T15:52:49.000Z,0.1762410714285716,0.03262289633611659,,-3.382421966674487,67.10714,16,35,0.033,,Qualified,0.01041666666666674,0.0,10.8647675958,RHHVF**stock
OZK,0.10826947373916239,Quality,1,banks,4,3.1,Avoid,4,29,155,5,5,0.2536385813269465,1,0.09289490314529125,0.08206715379944707,4,Sell,Sell,3,5,0.8613445378151188,8.282942489252418,53.64,2025-04-11T00:00:00.000+00:00,0.33813088252378487,Bank OZK,4.65,Commons,10,590,banking,5,0.10064241629820891,29,0.057645954231698715,1,6.623598,1.68,3.53798,0.1770782695898354,,416,37.43,0.05643403012194126,0.0,0.28984260324815797,,7.08072703789488,,0.16871216683556178,,4,DividendActive,,1,2,0.2536385813269465,0.42,4,5,3,4,1.0,0.2536385813269465,0.14942991846220943,0.10305425242206989,Quality,0.11813607411716442,Sell,4.65,Regular,Estimated,0.15600144632309187,,2025-04-18T00:00:00.000+00:00,0.15150403491126863,financials,0.0659181208043158,4,7.248326362801607,No change,4,5,1997-07-17,2025-04-01T00:00:00.000+00:00,Bank OZK,NASDAQ,626,48.01,10.611028560718779,0.28578407242187315,47.6,,5400209961,2,1.0,2,stock,USD,16,2025-02-28T16:00:00.000Z,0.08844098973113113,0.03499270985211414,Sell,-10.495898583146912,3.91158,2,109,0.0337,3,Qualified,0.06329113924050622,0.0,1.62,OZK**stock
WABC,-0.07251915476953016,Fair,1,banks,2,3.9,Avoid,4,34,155,5,3,0.4345679012345679,1,0.01422372146612827,0.01299136822423641,5,Hold,Sell,3,5,0.9686168151879118,17.67145617206305,59.97,2025-05-02T00:00:00.000+00:00,0.33813088252378487,Westamerica Bancorporation,3.95,Commons,61,590,banking,5,0.015627524178942975,33,0.0076926099960117345,1,4.05,1.76,8.01792,0.011009621267991987,,416,44.92,0.05077847005173752,0.0,0.5967337464088827,,7.08072703789488,,0.09870320592795734,,5,DividendActive,,19,5,0.4345679012345679,0.44,2,5,4,4,1.0,0.4345679012345679,0.17195327836132868,0.012135847765627927,Fair,0.014103131270567726,Hold,3.95,Regular,Estimated,0.018492046391941575,,2025-05-16T00:00:00.000+00:00,0.01526278171740092,financials,-0.0030422060377608418,4,12.869135802469136,No change,2,5,1992-03-17,2025-04-25T00:00:00.000+00:00,Westamerica Bancorporation,NASDAQ,626,52.12,10.611028560718779,0.28578407242187315,51.62,,1377530029,20,1.0,2,stock,USD,19,2025-02-28T16:00:00.000Z,0.0022235370621648265,0.03376822716807368,Sell,-13.08987827246957,18.66993,2,143,0.0338,3,Qualified,0.0,0.0,1.76,WABC**stock
CTBI,0.05661626442503387,Fair,1,banks,3,5.6,Avoid,4,45,155,5,5,0.3514018691588785,1,0.042061339089837,0.03669651684873321,4,Sell,Sell,3,5,1.092592592592599,10.051541818611586,61.67,2025-03-14T00:00:00.000+00:00,0.33813088252378487,Community Trust Bancorp,4.35,Commons,172,590,banking,5,0.03820437781960173,44,0.014600599793947788,1,5.35,1.88,15.70188,0.11738077238074407,,416,38.53,0.09282175234288892,0.0,0.34616044365249643,,7.08072703789488,,0.06553371148757692,,5,DividendNoChange,,51,5,0.3514018691588785,0.47,3,3,5,4,1.0,0.3514018691588785,0.4475376751514575,0.0408274331139844,Fair,0.04419065425901603,Sell,4.35,Regular,Declared,0.033110055557021845,,2025-04-01T00:00:00.000+00:00,0.029552334055918728,financials,0.1429453080478542,5,10.20373831775701,No change,2,5,1997-01-02,2025-01-28T00:00:00.000+00:00,"Community Trust Bancorp, Inc.",NASDAQ,626,54.59,10.611028560718779,0.28578407242187315,54.0,,975130005,52,1.0,2,stock,USD,51,2025-02-28T16:00:00.000Z,0.029417310956062703,0.03443854185748305,Sell,-11.480460515647795,19.16541,2,107,0.0341,5,Qualified,0.010752688172043001,0.0,1.8599999999999999,CTBI**stock
KMB,0.05129087022615965,Fair,1,household-products,2,12.5,Avoid,4,54,29,5,5,0.6351614809848531,1,0.03323082314910342,0.020218369075211573,5,Hold,Sell,2,5,1.2982381054283425,16.353698518310814,149.3,2025-03-07T00:00:00.000+00:00,0.21852079464821791,KIMBERLY-CLARK,4.15,Commons,50,141,consumer-products,3,0.027947304270344864,54,0.02210656852193038,1,7.93499,5.04,24.83698,0.0517206386560245,,73,120.54,0.060873785138585434,3.278688524590164,0.580400257251507,2.51,11.381743196881661,,0.10179151193314806,,5,DividendIncrease,,50,5,0.6351614809848531,1.26,2,3,4,4,0.7875,0.6351614809848531,0.19779890602302252,0.031949088496506794,Fair,0.03654649465331983,Hold,4.3,Regular,Declared,0.05282915166719815,,2025-04-02T00:00:00.000+00:00,0.0483558506825299,consumer-staples,0.07158982277454373,4,17.8966829195752,No change,5,4,1990-01-02,2025-01-28T00:00:00.000+00:00,KIMBERLY-CLARK CORPORATION,NYSE,102,142.01,15.853751796257246,0.39713589774708635,140.19,,46498859375,50,0.7875,2,stock,USD,50,2025-02-28T19:00:00.000Z,0.08371489621489614,0.03549045841842124,Sell,-4.882786336235778,24.98236,2,142,0.0344,3,Qualified,0.032786885245901676,0.0,4.88,KMB**stock
XOM,0.18664627475139872,Fair,1,integrated-oils,3,6.8,Avoid,4,43,31,5,5,0.4438468203923404,1,0.026179154775372693,0.025590411326995577,4,Hold,Hold,3,5,1.07126645483431,6.111988790561148,126.34,2025-05-14T00:00:00.000+00:00,0.33028297611007884,Exxon Mobil,4.55,Commons,15,167,oil-gas-coal,4,0.03710392437253329,42,0.024744955468288365,2,8.921997,3.96,9.90355,0.2237637166215456,,81,104.03,0.06902325846458801,0.0,0.21740299659231246,0.4,5.014521194990888,,0.06715266943690423,,4,DividendActive,,6,5,0.4438468203923404,0.99,3,5,4,4,1.0,0.4438468203923404,0.08756234684110686,0.028840121897663273,Fair,0.032357862679155636,Buy,4.55,Regular,Estimated,0.06423984967556362,,2025-06-10T00:00:00.000+00:00,0.05809402221614235,energy,0.15986258587557667,4,12.47814810966648,No change,5,5,1990-01-02,2025-04-25T00:00:00.000+00:00,Exxon Mobil Corporation,NYSE,123,111.33,10.13898291059041,0.3238737699449905,110.15,,477956625000,7,1.0,2,stock,USD,33,2025-02-28T19:00:00.000Z,0.0444985055170799,0.03556992724333064,Buy,-11.88063954408739,4.26967,2,94,0.0345,4,Qualified,0.03125,0.0,3.84,XOM**stock
PEP,0.06398622046175019,Fair,1,beverages,4,6.0,Avoid,4,54,29,5,5,0.6147848032002384,1,0.061452701624613804,0.04996102893172272,5,Buy,Hold,3,5,0.9538218655439998,17.851558146068054,183.41,2025-03-07T00:00:00.000+00:00,0.21852079464821791,PepsiCo,4.05,Commons,57,141,consumer-products,3,0.062005830339514345,53,0.031045102175110584,1,8.816093,5.42,35.13064,0.06060644679861271,,73,141.51,0.07567167717566647,0.0,0.630451848254961,2.27,11.381743196881661,,0.1026794099215742,,5,DividendNoChange,,56,5,0.6147848032002384,1.355,4,3,5,4,0.7846,0.6147848032002384,-0.04486173359429546,0.062357669485085365,Fair,0.0697189761444319,Buy,4.05,Regular,Declared,0.08763680550024233,,2025-03-31T00:00:00.000+00:00,0.08013257746771307,consumer-staples,0.010138067556548114,4,17.407937960727047,No change,5,4,1990-01-02,2025-02-05T00:00:00.000+00:00,"PepsiCo, Inc.",NASDAQ,102,153.47,15.853751796257246,0.39713589774708635,152.02,,208495406250,57,0.7846,2,stock,USD,56,2025-02-28T16:15:00.000Z,0.009272655530711438,0.03531634847201407,Buy,-16.32408265634371,36.84759,2,143,0.0347,4,Qualified,0.016885553470919357,0.0,5.33,PEP**stock
WLY,0.08823529411764706,Fair,1,publishing-broadcasting,3,6.8,Avoid,4,26,18,5,,0.3810810810810811,1,0.006139861967944027,0.00467478132462551,4,,,5,5,2.75702138624066,5.485557083906465,53.96,2025-04-08T00:00:00.000+00:00,0.1637053185574933,JOHN WILEY SONS,4.0,Commons,106,130,media,,0.005376447414407792,26,0.0029726690916374032,1,,1.41,20.54806,0.048204702011702016,,39,32.8,-0.019400026357968447,0.0,0.1939477303988996,2.49,2.554280503900935,,0.04300747165009211,,4,DividendActive,,43,3,0.3810810810810811,0.3525,2,3,,4,1.0,,0.23946082800428203,0.013751243925832712,Fair,0.017108339315658805,,4.0,Regular,Estimated,0.07292657140186432,,2025-04-25T00:00:00.000+00:00,0.06636952520823192,communications,-0.03537368773403793,,11.813513513513513,No change,1,4,1999-05-25,2025-03-27T00:00:00.000+00:00,"JOHN WILEY & SONS, INC.",NYSE,58,39.88,15.809669219452386,0.28020339698063246,38.81,,2096879883,2,1.0,2,stock,USD,76,2025-02-28T19:00:00.000Z,-0.08762296957218019,0.035356068204613844,,-26.093402520385467,13.42049,2,125,0.0353,,Qualified,0.001776198934280826,0.0,1.4075,WLY**stock
TMP,0.12926391382405744,Fair,1,banks,2,3.4,Avoid,4,39,155,5,5,0.3942766295707472,1,0.03382368391565871,0.02518327682991406,4,Sell,Sell,3,5,1.174915552944628,7.236576538858306,79.01,2025-05-09T00:00:00.000+00:00,0.33813088252378487,Tompkins Financial,4.25,Commons,97,590,banking,4,0.023952711335347043,38,0.01098989096313252,1,6.29,2.48,9.12057,0.0066905361942219965,,416,43.09,0.06033744620728032,0.0,0.2605125535835186,,7.08072703789488,,0.07633551148986362,,5,DividendActive,,10,5,0.3942766295707472,0.62,2,3,5,4,0.8011,0.3942766295707472,0.47936726729187384,0.03430313595839052,Fair,0.03848511484735151,Sell,4.25,Regular,Estimated,0.03696362363388994,,2025-05-16T00:00:00.000+00:00,0.03696362363388994,financials,0.005108900013677697,4,10.952305246422894,No change,1,3,1990-03-28,2025-04-25T00:00:00.000+00:00,Tompkins Financial Corp,ARCX,626,68.89,10.611028560718779,0.28578407242187315,68.09,,980070007,3,1.0,2,stock,USD,96,2025-02-28T20:00:00.000Z,0.02466287434081571,0.035999419364203804,Sell,-12.80850525249969,7.95326,2,114,0.0357,4,Qualified,0.016393442622950838,0.0,2.46,TMP**stock
NJR,0.01216316125167577,Fair,1,other,4,14.2,Avoid,4,30,23,5,4,0.5748995043727495,1,0.06889872481155268,0.05305617946985408,5,,,3,5,1.1499059167886354,16.148181657177,51.94,2025-03-11T00:00:00.000+00:00,0.23413774617515107,NEW JERSEY RESOURCES,4.1,Commons,366,82,utility-networks,,0.06148045450366557,29,0.03574416865128627,1,3.130982,1.8,40.31808,0.10517667755923754,,70,40.62,0.07879799653109965,0.0,0.6008004750499917,6.67,9.399828377892177,,0.1395440313778007,,5,DividendNoChange,,53,4,0.5748995043727495,0.45,4,1,5,4,1.0,0.5748995043727495,0.20358756781232312,0.06160689621814597,Fair,0.06826489175630868,,4.1,Regular,Declared,0.0705962890432299,,2025-04-01T00:00:00.000+00:00,0.06758397260539062,utilities,0.08123200768792205,,15.452021123085345,No change,4,,1990-01-02,2025-01-22T00:00:00.000+00:00,NEW JERSEY RESOURCES CORPORATION,NYSE,92,48.38,16.674474154307536,0.5356639526651173,47.83,,4796839844,54,1.0,2,stock,USD,364,2025-02-28T19:00:00.000Z,0.03708467309753494,0.037205456800330716,,-6.854062379668835,45.86422,2,142,0.036,4,Qualified,0.034482758620689724,0.0,1.74,NJR**stock
WLYB,0.08823529411764706,Fair,1,publishing-broadcasting,3,5.8,Avoid,4,26,18,5,,0.3810810810810811,1,0.006139861967944027,0.00467478132462551,3,,,5,5,0.0,1.0386151797603196,52.9,2025-04-08T00:00:00.000+00:00,0.1637053185574933,JOHN WILEY SONS,3.85,Commons,112,130,media,,0.005376447414407792,26,0.0029726690916374032,1,,1.41,23.43604,0.047676969037410144,,39,33.01,-0.021432184047226244,0.0,0.03754993342210386,2.49,2.554280503900935,,0.042544135824184925,,4,DividendActive,,43,5,0.3810810810810811,0.3525,2,3,,4,1.0,,0.21109406429634037,0.013751243925832712,Fair,0.017108339315658805,,3.85,Regular,Estimated,0.07292657140186432,,2025-04-25T00:00:00.000+00:00,0.06636952520823192,communications,-0.040379729186861946,,11.908108108108108,No change,1,4,1999-05-25,2025-03-27T00:00:00.000+00:00,"JOHN WILEY & SONS, INC.",NYSE,58,39.0,15.809669219452386,0.28020339698063246,39.0,,2107149902,2,1.0,2,stock,USD,111,2025-02-28T19:00:00.000Z,-0.11484339536995014,0.036153846153846154,,-26.27599243856332,12.83675,2,125,0.0361,,Qualified,0.001776198934280826,0.0,1.4075,WLYB**stock
SWK,0.22617981974614182,Neutral,1,home-improvement,2,8.3,Avoid,4,59,38,5,4,0.5106590740380926,1,0.03363167504622577,0.019369220142405608,3,Hold,Sell,3,5,1.0746408129891387,-7.973872161725623,110.88,2025-03-04T00:00:00.000+00:00,0.29978448929441154,Stanley Black  Decker,3.1,Commons,73,489,home-office-products,3,0.010374184421706456,58,0.006172995837472772,1,6.423072,3.28,15.0416,-0.07129801307450179,,200,77.7,0.010585353562408306,0.0,-0.3022570286658967,5.27,8.69999158873275,,0.0809017841571893,,3,DividendNoChange,,38,4,0.5106590740380926,0.82,2,2,4,4,1.0,0.5106590740380926,0.0013279227264559879,0.03795025625381854,Neutral,0.04362868379841145,Hold,3.1,Regular,Declared,0.05426174900167369,,2025-03-18T00:00:00.000+00:00,0.0524454425732237,consumer-discretionary,-0.15327381268299334,3,13.47174685259639,No change,5,3,1990-01-02,2025-02-18T00:00:00.000+00:00,"Stanley Black  Decker, Inc.",NYSE,269,86.53,13.236240212324345,0.2749918344166601,85.61,,13219379883,39,1.0,2,stock,USD,70,2025-02-28T19:00:00.000Z,0.0777182712666582,0.03790592857968335,Sell,-21.960678210678207,20.93896,2,143,0.0377,3,Qualified,0.006134969325153339,0.0,3.26,SWK**stock
MATW,0.17417417417417416,Fair,1,packaging-services,4,9.2,Neutral,4,31,23,5,5,0.5115089514066496,1,0.034257450728268246,0.02942990056528272,4,Sell,Hold,5,5,0.5649717514124316,4.633936050212757,32.24,2025-05-02T00:00:00.000+00:00,0.18190611449939026,MATTHEWS INTERNATIONAL,3.8,Commons,80,222,containers-packaging,4,0.03960892150441753,30,0.024485188140280334,1,1.955,1.0,19.88301,-0.004580820515977857,,128,21.09,-0.043187332932205114,0.0,0.18595248997643485,5.56,10.014972054279468,,0.07735394153518382,,4,DividendActive,,14,4,0.5115089514066496,0.25,3,2,5,4,0.8922,0.5115089514066496,-0.09498376662889985,0.048964597560874124,Fair,0.06355664169358155,Hold,3.8,Regular,Estimated,0.0865815336135356,,2025-05-20T00:00:00.000+00:00,0.08115767400341056,materials,-0.058350327056976625,4,12.746803069053708,No change,1,3,1994-07-25,2025-04-24T00:00:00.000+00:00,MATTHEWS INTERNATIONAL CORP,NASDAQ,161,24.92,12.480283385974914,0.24944291813876512,24.78,,767400024,15,0.8922,3,stock,USD,79,2025-02-28T16:00:00.000Z,-0.09062449681579199,0.04012841091492777,Sell,-22.70471464019851,20.88301,2,111,0.0393,5,Qualified,0.030927835051546504,0.0,0.98,MATW**stock
HRL,0.11459088905007751,Fair,1,packaged-food,3,4.8,Neutral,4,59,29,5,5,0.6435634775507305,1,0.0424022162772979,0.03116219354504124,5,Hold,Hold,3,5,0.8809020436927414,10.570598701157943,36.86,2025-04-11T00:00:00.000+00:00,0.21852079464821791,HORMEL FOODS,3.85,Commons,151,141,consumer-products,3,0.032131841953112916,59,0.015558046307322604,1,1.802464,1.16,3.48332,-0.04745644743053057,,73,27.59,0.02047502692534464,0.0,0.428288316218764,1.49,11.381743196881661,,0.09985925841560372,,5,DividendActive,,1,3,0.6435634775507305,0.29,3,4,4,4,1.0,0.6435634775507305,-0.11053669618600526,0.06726007056624139,Fair,0.08354128783391501,Hold,3.75,Regular,Estimated,0.1145822064228732,,2025-05-15T00:00:00.000+00:00,0.1105347590465442,consumer-staples,-0.14185909849579736,4,15.883812381273634,No change,4,4,1994-01-03,2025-03-25T00:00:00.000+00:00,HORMEL FOODS CORPORATION,NYSE,102,28.63,15.853751796257246,0.39713589774708635,28.38,,15580990234,7,1.0,3,stock,USD,15,2025-02-28T19:00:00.000Z,-0.07859806446352424,0.040516940272441494,Sell,-22.32772653282692,19.61374,2,99,0.0397,3,Qualified,0.01978021978021971,0.0,1.1375,HRL**stock
SBSI,-0.045963906498195796,Fair,1,banks,2,6.3,Neutral,4,30,155,0,5,0.22677165354330708,1,0.03202799005791701,0.02870415935100823,4,Sell,Sell,3,5,0.5885650224215271,5.651968503937008,38.0,2024-11-21T00:00:00.000+00:00,0.33813088252378487,Southside Bancshares,4.5,Commons,106,590,banking,4,0.03204127229294684,30,0.019235467531193207,1,,1.44,18.39651,0.04432480479687029,,416,25.3,0.04321780226332961,0.0,0.22677165354330708,,7.08072703789488,,0.07221323965778859,,5,DividendNoChange,,2,4,,0.36,2,4,5,4,0.9647,,0.31168561521032867,0.04582126078713333,Fair,0.05289825055721953,Sell,4.5,Regular,Declared,0.06614217820109003,,2024-12-06T00:00:00.000+00:00,0.06107355494327349,financials,-0.02654381519110327,3,12.652172426301712,No change,3,4,1998-05-13,2024-11-07T00:00:00.000+00:00,"Southside Bancshares, Inc.",NASDAQ,626,35.89,10.611028560718779,0.28578407242187315,35.68,,1093829956,2,1.0,3,stock,USD,85,2024-11-15T19:00:00.000Z,0.1884111343426873,0.04012259682362775,Sell,-5.552631578947365,39.15343,2,92,0.0398,3,Qualified,0.028571428571428692,0.0,1.43,SBSI**stock
UBSI,0.1702127659574468,Quality,1,banks,2,7.7,Neutral,4,27,155,5,,0.4805194805194805,1,0.0111759598354646,0.009737581379025473,,,,3,5,1.0909090909090926,5.564553644553644,44.43,2025-03-14T00:00:00.000+00:00,0.33813088252378487,UNITED BANKSHARES/WV,4.65,Commons,349,590,banking,,0.009174824418517469,26,0.006849528564986551,1,3.08,1.48,22.39536,0.09229801002760496,,416,30.68,0.0364284748581436,0.0,0.22787878787878788,,7.08072703789488,,0.09418444472901166,,,DividendNoChange,,51,5,0.4805194805194805,0.37,2,5,,4,1.0,0.4805194805194805,0.10193074411586878,0.011506734075686698,Quality,0.013834814372290616,,4.65,Regular,Declared,0.017310719715618594,,2025-04-01T00:00:00.000+00:00,0.015410759281696551,financials,0.0563934493548246,,11.733766233766234,No change,0,5,1990-03-26,2025-02-24T00:00:00.000+00:00,UNITED BANKSHARES INC/WV,NASDAQ,626,36.14,10.611028560718779,0.28578407242187315,35.75,,4834129883,52,1.0,3,stock,USD,348,2025-02-28T16:00:00.000Z,-0.037549933422103776,0.04095185390149419,,-18.65856403331082,20.16971,2,101,0.041,3,Qualified,0.0,0.0,1.48,UBSI**stock
